date,ticker,prsn,frgn,orgn
20260424,117460,-359000000.0,-12000000.0,389000000.0
20260424,117680,135000000.0,4000000.0,-127000000.0
20260424,117690,2000000.0,-1000000.0,-1000000.0
20260424,117700,-484000000.0,402000000.0,156000000.0
20260424,122090,504000000.0,168000000.0,-680000000.0
20260424,122260,-10000000.0,0.0,0.0
20260424,122630,16333000000.0,-1420000000.0,-15886000000.0
20260424,123310,-1000000.0,-58000000.0,58000000.0
20260424,123320,1713000000.0,1479000000.0,-3229000000.0
20260424,130680,-393000000.0,-69000000.0,463000000.0
20260424,130730,72000000.0,0.0,-72000000.0
20260424,131890,26000000.0,0.0,-26000000.0
20260424,132030,-299000000.0,20000000.0,275000000.0
20260424,133690,14841000000.0,9198000000.0,-23885000000.0
20260424,136340,97000000.0,0.0,-97000000.0
20260424,137610,-58000000.0,0.0,61000000.0
20260424,138230,8000000.0,0.0,-8000000.0
20260424,138520,133000000.0,146000000.0,-309000000.0
20260424,138530,-323000000.0,46000000.0,277000000.0
20260424,138540,560000000.0,-595000000.0,111000000.0
20260424,138910,-204000000.0,116000000.0,90000000.0
20260424,138920,-29000000.0,0.0,29000000.0
20260424,139220,-393000000.0,85000000.0,300000000.0
20260424,139230,1728000000.0,-85000000.0,-1640000000.0
20260424,139240,27000000.0,0.0,-37000000.0
20260424,139250,-259000000.0,226000000.0,34000000.0
20260424,139260,-1865000000.0,-673000000.0,2548000000.0
20260424,139270,-9000000.0,4000000.0,29000000.0
20260424,139280,2000000.0,0.0,-2000000.0
20260424,139290,25000000.0,0.0,-25000000.0
20260424,139320,-19000000.0,0.0,20000000.0
20260424,139660,0.0,0.0,0.0
20260424,140570,-2000000.0,0.0,2000000.0
20260424,140580,0.0,0.0,0.0
20260424,140700,1210000000.0,-8000000.0,-1827000000.0
20260424,140710,-50000000.0,-1000000.0,51000000.0
20260424,140950,-13000000.0,15000000.0,-2000000.0
20260424,143850,-21000000.0,0.0,21000000.0
20260424,143860,-355000000.0,-280000000.0,611000000.0
20260424,144600,-927000000.0,1555000000.0,-932000000.0
20260424,145670,-13000000.0,0.0,12000000.0
20260424,145850,4000000.0,0.0,-4000000.0
20260424,147970,283000000.0,45000000.0,-331000000.0
20260424,148020,4236000000.0,-154000000.0,-4087000000.0
20260424,148070,170000000.0,0.0,-170000000.0
20260424,150460,18000000.0,-5000000.0,-13000000.0
20260424,152100,59000000.0,1658000000.0,-1717000000.0
20260424,152380,87000000.0,0.0,-88000000.0
20260424,152500,876000000.0,-210000000.0,-663000000.0
20260424,152870,1000000.0,0.0,-1000000.0
20260424,153130,298000000.0,-7000000.0,-291000000.0
20260424,153270,43000000.0,36000000.0,-79000000.0
20260424,156080,-12000000.0,0.0,12000000.0
20260424,157450,143000000.0,-3000000.0,-139000000.0
20260424,157490,-102000000.0,412000000.0,-309000000.0
20260424,157500,-971000000.0,-250000000.0,735000000.0
20260424,159800,4000000.0,0.0,-4000000.0
20260424,160580,-599000000.0,44000000.0,609000000.0
20260424,161510,1252000000.0,661000000.0,-1860000000.0
20260424,166400,23000000.0,0.0,-23000000.0
20260424,167860,27000000.0,0.0,-27000000.0
20260424,168580,-3000000.0,7000000.0,-4000000.0
20260424,169950,-3000000.0,-6000000.0,9000000.0
20260424,174350,7000000.0,0.0,-7000000.0
20260424,174360,38000000.0,0.0,-37000000.0
20260424,176950,0.0,0.0,0.0
20260424,181480,-8000000.0,0.0,8000000.0
20260424,182480,-81000000.0,-3000000.0,161000000.0
20260424,182490,-1000000.0,0.0,1000000.0
20260424,183700,-2000000.0,0.0,2000000.0
20260424,183710,3000000.0,0.0,-3000000.0
20260424,185680,18000000.0,0.0,-18000000.0
20260424,189400,1000000.0,0.0,-1000000.0
20260424,190620,-75000000.0,0.0,75000000.0
20260424,192090,-148000000.0,47000000.0,99000000.0
20260424,192720,-16000000.0,0.0,16000000.0
20260424,195920,-3000000.0,0.0,3000000.0
20260424,195930,2000000.0,-8000000.0,41000000.0
20260424,195970,-10000000.0,0.0,10000000.0
20260424,195980,-71000000.0,5000000.0,66000000.0
20260424,196030,25000000.0,0.0,-25000000.0
20260424,196230,17000000.0,0.0,-17000000.0
20260424,200030,10000000.0,0.0,163000000.0
20260424,200250,69000000.0,-23000000.0,-46000000.0
20260424,203780,111000000.0,0.0,-116000000.0
20260424,204450,13000000.0,-30000000.0,17000000.0
20260424,204480,-43000000.0,-3000000.0,53000000.0
20260424,205720,-4000000.0,0.0,4000000.0
20260424,210780,-5000000.0,9000000.0,8000000.0
20260424,211560,85000000.0,-1000000.0,-83000000.0
20260424,211900,44000000.0,9000000.0,-28000000.0
20260424,213610,-172000000.0,24000000.0,173000000.0
20260424,213630,-12000000.0,0.0,12000000.0
20260424,214980,326000000.0,0.0,-364000000.0
20260424,215620,0.0,0.0,0.0
20260424,217770,1781000000.0,10000000.0,-1829000000.0
20260424,217780,-1000000.0,1000000.0,0.0
20260424,218420,80000000.0,-60000000.0,-80000000.0
20260424,219390,47000000.0,-16000000.0,-30000000.0
20260424,219480,-62000000.0,0.0,62000000.0
20260424,219900,-15000000.0,-15000000.0,30000000.0
20260424,220130,-2000000.0,0.0,2000000.0
20260424,223190,-7000000.0,14000000.0,-8000000.0
20260424,225030,0.0,0.0,0.0
20260424,225040,-480000000.0,0.0,479000000.0
20260424,225050,-2000000.0,0.0,1000000.0
20260424,225060,-9000000.0,0.0,9000000.0
20260424,225130,34000000.0,-17000000.0,-19000000.0
20260424,225800,1000000.0,-1000000.0,0.0
20260424,226380,-7000000.0,0.0,7000000.0
20260424,226490,-254000000.0,-1331000000.0,1608000000.0
20260424,226980,93000000.0,9000000.0,-102000000.0
20260424,227540,-92000000.0,2000000.0,93000000.0
20260424,227550,26000000.0,0.0,-26000000.0
20260424,227560,0.0,0.0,1000000.0
20260424,227570,5000000.0,0.0,-5000000.0
20260424,227830,-1000000.0,0.0,1000000.0
20260424,228790,293000000.0,222000000.0,-316000000.0
20260424,228800,-305000000.0,462000000.0,-157000000.0
20260424,228810,123000000.0,1000000.0,-157000000.0
20260424,228820,18000000.0,0.0,-19000000.0
20260424,229200,-92207000000.0,7792000000.0,87076000000.0
20260424,229720,112000000.0,18000000.0,-134000000.0
20260424,230480,-15000000.0,0.0,15000000.0
20260424,232080,-18109000000.0,746000000.0,18089000000.0
20260424,233160,-6801000000.0,6549000000.0,497000000.0
20260424,233740,-140320000000.0,-722000000.0,143219000000.0
20260424,234310,1000000.0,0.0,-1000000.0
20260424,236350,25000000.0,-1000000.0,-25000000.0
20260424,237350,1493000000.0,619000000.0,-2217000000.0
20260424,237370,-87000000.0,-33000000.0,120000000.0
20260424,237440,-1000000.0,0.0,1000000.0
20260424,238670,-2000000.0,0.0,2000000.0
20260424,238720,-58000000.0,0.0,58000000.0
20260424,239660,20000000.0,0.0,-20000000.0
20260424,241180,-218000000.0,-106000000.0,231000000.0
20260424,241390,-3000000.0,17000000.0,-14000000.0
20260424,243880,-7271000000.0,9000000.0,7374000000.0
20260424,243890,72000000.0,0.0,-72000000.0
20260424,244580,-322000000.0,-34000000.0,385000000.0
20260424,244620,10000000.0,0.0,-9000000.0
20260424,244660,-15000000.0,0.0,15000000.0
20260424,244670,-4000000.0,0.0,4000000.0
20260424,245340,-18000000.0,10000000.0,8000000.0
20260424,245350,-3000000.0,0.0,-4000000.0
20260424,245360,-8000000.0,1000000.0,2000000.0
20260424,245710,-63000000.0,-5000000.0,67000000.0
20260424,248270,-33000000.0,0.0,33000000.0
20260424,250730,1000000.0,0.0,-1000000.0
20260424,250780,436000000.0,-182000000.0,-253000000.0
20260424,251340,17361000000.0,-6513000000.0,-9636000000.0
20260424,251350,-50000000.0,6000000.0,43000000.0
20260424,251590,7000000.0,0.0,-7000000.0
20260424,251600,110000000.0,1000000.0,-111000000.0
20260424,252000,2000000.0,0.0,-2000000.0
20260424,252400,77000000.0,0.0,-77000000.0
20260424,252410,-5000000.0,0.0,5000000.0
20260424,252420,14000000.0,-11000000.0,-3000000.0
20260424,252650,6000000.0,1000000.0,-7000000.0
20260424,252670,-39388000000.0,14957000000.0,24479000000.0
20260424,252710,-143000000.0,-198000000.0,340000000.0
20260424,253150,118000000.0,0.0,-118000000.0
20260424,253160,-9000000.0,0.0,10000000.0
20260424,253230,3000000.0,5000000.0,-9000000.0
20260424,253240,-4000000.0,4000000.0,0.0
20260424,253250,19000000.0,0.0,-19000000.0
20260424,253280,7000000.0,-14000000.0,8000000.0
20260424,253290,0.0,0.0,0.0
20260424,256440,782000000.0,14000000.0,-796000000.0
20260424,256450,-8000000.0,0.0,8000000.0
20260424,256750,189000000.0,22000000.0,-210000000.0
20260424,261060,-60000000.0,124000000.0,-70000000.0
20260424,261070,750000000.0,10000000.0,-747000000.0
20260424,261110,4000000.0,0.0,-4000000.0
20260424,261120,28000000.0,0.0,-28000000.0
20260424,261140,-79000000.0,13000000.0,73000000.0
20260424,261220,-2802000000.0,1169000000.0,1620000000.0
20260424,261240,20000000.0,0.0,-20000000.0
20260424,261250,-57000000.0,0.0,24000000.0
20260424,261260,56000000.0,-2000000.0,-54000000.0
20260424,261270,27000000.0,8000000.0,-35000000.0
20260424,261920,2000000.0,0.0,-2000000.0
20260424,265690,0.0,0.0,0.0
20260424,266160,360000000.0,8000000.0,-364000000.0
20260424,266360,-45000000.0,161000000.0,-108000000.0
20260424,266370,26000000.0,113000000.0,-139000000.0
20260424,266390,-7000000.0,0.0,7000000.0
20260424,266410,-7000000.0,1000000.0,9000000.0
20260424,266420,112000000.0,26000000.0,-126000000.0
20260424,266550,-2000000.0,0.0,2000000.0
20260424,267440,-3000000.0,0.0,3000000.0
20260424,267450,0.0,0.0,0.0
20260424,267490,-3000000.0,0.0,3000000.0
20260424,267770,-255000000.0,399000000.0,-149000000.0
20260424,269370,-6000000.0,0.0,5000000.0
20260424,269420,1000000.0,0.0,67000000.0
20260424,269530,5000000.0,0.0,-5000000.0
20260424,269540,-17000000.0,-1000000.0,-12000000.0
20260424,270800,0.0,0.0,0.0
20260424,270810,-1233000000.0,10000000.0,1245000000.0
20260424,271050,11681000000.0,9000000.0,-12035000000.0
20260424,271060,14000000.0,29000000.0,-37000000.0
20260424,272560,-174000000.0,0.0,174000000.0
20260424,272570,0.0,0.0,0.0
20260424,272580,-175000000.0,0.0,175000000.0
20260424,272910,1000000.0,0.0,-1000000.0
20260424,273130,-17000000.0,-31000000.0,93000000.0
20260424,273140,38000000.0,0.0,-38000000.0
20260424,275280,-2000000.0,19000000.0,-33000000.0
20260424,275290,60000000.0,0.0,-60000000.0
20260424,275300,60000000.0,18000000.0,-77000000.0
20260424,275750,3000000.0,0.0,-53000000.0
20260424,275980,-26000000.0,95000000.0,-69000000.0
20260424,276000,42000000.0,0.0,-42000000.0
20260424,276650,-20000000.0,0.0,20000000.0
20260424,276970,-38000000.0,5000000.0,34000000.0
20260424,276990,6000000.0,0.0,-6000000.0
20260424,277540,-2000000.0,0.0,2000000.0
20260424,277630,379000000.0,152000000.0,-534000000.0
20260424,277640,201000000.0,63000000.0,-265000000.0
20260424,277650,23000000.0,0.0,-23000000.0
20260424,278240,-304000000.0,-1000000.0,305000000.0
20260424,278530,4511000000.0,553000000.0,-5632000000.0
20260424,278540,38000000.0,34000000.0,-72000000.0
20260424,278620,27000000.0,0.0,-27000000.0
20260424,279530,-616000000.0,328000000.0,288000000.0
20260424,279540,-3000000.0,0.0,3000000.0
20260424,280320,6000000.0,0.0,-6000000.0
20260424,280920,0.0,0.0,0.0
20260424,280930,-34000000.0,0.0,34000000.0
20260424,280940,-19000000.0,0.0,19000000.0
20260424,281990,11000000.0,0.0,-11000000.0
20260424,282000,0.0,0.0,0.0
20260424,283580,155000000.0,-1000000.0,-187000000.0
20260424,284430,661000000.0,263000000.0,-929000000.0
20260424,284980,-9000000.0,4000000.0,18000000.0
20260424,285690,-3000000.0,0.0,3000000.0
20260424,287180,-19000000.0,0.0,19000000.0
20260424,289040,0.0,0.0,-15000000.0
20260424,289250,1000000.0,0.0,-1000000.0
20260424,289260,-1000000.0,0.0,1000000.0
20260424,289480,-29000000.0,289000000.0,-261000000.0
20260424,289670,7000000.0,0.0,-7000000.0
20260424,290080,-56000000.0,11000000.0,45000000.0
20260424,290130,-99000000.0,-50000000.0,178000000.0
20260424,291130,-16000000.0,0.0,16000000.0
20260424,291620,37000000.0,0.0,-37000000.0
20260424,291630,-136000000.0,0.0,136000000.0
20260424,291680,0.0,0.0,0.0
20260424,291890,-2000000.0,0.0,2000000.0
20260424,292050,3000000.0,0.0,-3000000.0
20260424,292150,-1842000000.0,-1298000000.0,3758000000.0
20260424,292160,7000000.0,10000000.0,-17000000.0
20260424,292190,60000000.0,33000000.0,-93000000.0
20260424,292500,0.0,6000000.0,-6000000.0
20260424,292560,5000000.0,-7000000.0,2000000.0
20260424,292770,0.0,0.0,0.0
20260424,293180,46000000.0,561000000.0,-607000000.0
20260424,294400,440000000.0,42000000.0,-568000000.0
20260424,295000,-1000000.0,0.0,1000000.0
20260424,295020,0.0,0.0,0.0
20260424,295040,115000000.0,52000000.0,-167000000.0
20260424,298340,1000000.0,0.0,-1000000.0
20260424,298770,-516000000.0,11000000.0,504000000.0
20260424,300610,-61000000.0,0.0,61000000.0
20260424,300640,-14000000.0,0.0,15000000.0
20260424,300950,-111000000.0,-31000000.0,166000000.0
20260424,301400,-76000000.0,0.0,76000000.0
20260424,301410,-2000000.0,0.0,2000000.0
20260424,302190,-48000000.0,0.0,48000000.0
20260424,302450,-16000000.0,136000000.0,-120000000.0
20260424,304660,-245000000.0,0.0,270000000.0
20260424,304670,0.0,0.0,0.0
20260424,304760,32000000.0,0.0,-32000000.0
20260424,304770,-168000000.0,1000000.0,180000000.0
20260424,304780,114000000.0,0.0,-114000000.0
20260424,304940,-100000000.0,3000000.0,97000000.0
20260424,305050,138000000.0,40000000.0,-179000000.0
20260424,305080,165000000.0,-2000000.0,-80000000.0
20260424,305540,-828000000.0,475000000.0,320000000.0
20260424,305720,3897000000.0,1680000000.0,-6723000000.0
20260424,306520,1000000.0,0.0,-1000000.0
20260424,306530,-15000000.0,0.0,15000000.0
20260424,306950,-26000000.0,0.0,26000000.0
20260424,307510,13000000.0,0.0,-13000000.0
20260424,307520,-1293000000.0,811000000.0,622000000.0
20260424,308620,73000000.0,-5000000.0,-118000000.0
20260424,309230,-134000000.0,-6000000.0,348000000.0
20260424,310080,16000000.0,0.0,-16000000.0
20260424,310960,538000000.0,68000000.0,-601000000.0
20260424,310970,163000000.0,25000000.0,-190000000.0
20260424,314250,-521000000.0,4000000.0,505000000.0
20260424,314700,2000000.0,0.0,1000000.0
20260424,315270,-28000000.0,0.0,28000000.0
20260424,315930,17000000.0,121000000.0,-42000000.0
20260424,315960,-19000000.0,330000000.0,-301000000.0
20260424,316300,5000000.0,0.0,-5000000.0
20260424,316670,-687000000.0,1000000.0,686000000.0
20260424,319640,-65000000.0,1000000.0,63000000.0
20260424,321410,0.0,0.0,0.0
20260424,322400,-1000000.0,0.0,1000000.0
20260424,322410,-107000000.0,4000000.0,102000000.0
20260424,325010,40000000.0,60000000.0,-100000000.0
20260424,325020,-12000000.0,0.0,15000000.0
20260424,326230,-1000000.0,0.0,2000000.0
20260424,326240,-3000000.0,42000000.0,-25000000.0
20260424,328370,8000000.0,0.0,-8000000.0
20260424,329200,4703000000.0,208000000.0,-4995000000.0
20260424,329650,-48000000.0,29000000.0,19000000.0
20260424,329660,-111000000.0,11000000.0,100000000.0
20260424,329670,-14000000.0,5000000.0,9000000.0
20260424,329750,7000000.0,2000000.0,-63000000.0
20260424,332500,190000000.0,1000000.0,-191000000.0
20260424,332610,75000000.0,0.0,-75000000.0
20260424,332620,2000000.0,0.0,-2000000.0
20260424,332930,21000000.0,19000000.0,-40000000.0
20260424,332940,0.0,1000000.0,-1000000.0
20260424,334690,177000000.0,0.0,-177000000.0
20260424,334700,-4000000.0,0.0,4000000.0
20260424,336160,4000000.0,0.0,-4000000.0
20260424,337120,3000000.0,0.0,5000000.0
20260424,337140,280000000.0,56000000.0,-335000000.0
20260424,337150,-4000000.0,0.0,4000000.0
20260424,337160,46000000.0,61000000.0,-79000000.0
20260424,341850,-2000000.0,0.0,2000000.0
20260424,352540,-42000000.0,-19000000.0,61000000.0
20260424,352560,-58000000.0,0.0,58000000.0
20260424,354240,-13000000.0,0.0,13000000.0
20260424,354350,-26000000.0,0.0,26000000.0
20260424,354500,-3930000000.0,74000000.0,3863000000.0
20260424,356540,-3000000.0,31000000.0,-28000000.0
20260424,357870,2719000000.0,53000000.0,-2763000000.0
20260424,359210,41000000.0,67000000.0,-108000000.0
20260424,360140,49000000.0,2000000.0,-51000000.0
20260424,360150,-231000000.0,1000000.0,231000000.0
20260424,360200,1479000000.0,-81000000.0,-1399000000.0
20260424,360750,28144000000.0,-563000000.0,-27513000000.0
20260424,361580,334000000.0,42000000.0,-376000000.0
20260424,363510,8000000.0,0.0,-8000000.0
20260424,363570,-18000000.0,2000000.0,16000000.0
20260424,363580,-508000000.0,53000000.0,454000000.0
20260424,364690,-2000000.0,10000000.0,-8000000.0
20260424,364960,-91000000.0,89000000.0,113000000.0
20260424,364970,266000000.0,191000000.0,-452000000.0
20260424,364980,3449000000.0,-1314000000.0,-2094000000.0
20260424,364990,260000000.0,22000000.0,-273000000.0
20260424,365000,-161000000.0,114000000.0,72000000.0
20260424,365040,15000000.0,31000000.0,-50000000.0
20260424,365780,57000000.0,0.0,-63000000.0
20260424,367380,3307000000.0,1102000000.0,-4409000000.0
20260424,367740,-4000000.0,0.0,20000000.0
20260424,367760,-693000000.0,451000000.0,242000000.0
20260424,367770,170000000.0,-303000000.0,260000000.0
20260424,368190,-15000000.0,0.0,15000000.0
20260424,368590,1074000000.0,2000000.0,-1077000000.0
20260424,368680,-11000000.0,0.0,11000000.0
20260424,371150,5000000.0,23000000.0,-29000000.0
20260424,371160,-65000000.0,-629000000.0,840000000.0
20260424,371450,45000000.0,-13000000.0,-32000000.0
20260424,371460,-3406000000.0,4403000000.0,-775000000.0
20260424,371470,-39000000.0,10000000.0,22000000.0
20260424,371870,-25000000.0,2000000.0,23000000.0
20260424,372330,137000000.0,-349000000.0,212000000.0
20260424,373490,41000000.0,0.0,-41000000.0
20260424,373790,-2000000.0,0.0,2000000.0
20260424,375270,9000000.0,0.0,-9000000.0
20260424,375760,1000000.0,0.0,5000000.0
20260424,375770,1000000.0,0.0,-1000000.0
20260424,376410,-3000000.0,0.0,3000000.0
20260424,377990,2084000000.0,295000000.0,-2530000000.0
20260424,379780,428000000.0,2000000.0,-430000000.0
20260424,379790,26000000.0,7000000.0,-32000000.0
20260424,379800,13146000000.0,179000000.0,-13602000000.0
20260424,379810,20704000000.0,3345000000.0,-24576000000.0
20260424,380340,36000000.0,12000000.0,-47000000.0
20260424,381170,-758000000.0,73000000.0,763000000.0
20260424,381180,15312000000.0,-9331000000.0,-6087000000.0
20260424,381560,-32000000.0,18000000.0,25000000.0
20260424,381570,-165000000.0,13000000.0,37000000.0
20260424,385510,5416000000.0,34000000.0,-5568000000.0
20260424,385520,-42000000.0,32000000.0,11000000.0
20260424,385540,69000000.0,0.0,-69000000.0
20260424,385550,-3000000.0,6000000.0,-3000000.0
20260424,385560,202000000.0,-4000000.0,-302000000.0
20260424,385590,1000000.0,0.0,-1000000.0
20260424,385600,44000000.0,6000000.0,-41000000.0
20260424,385710,-27000000.0,0.0,11000000.0
20260424,385720,652000000.0,133000000.0,-757000000.0
20260424,387270,13000000.0,0.0,-13000000.0
20260424,387280,-37000000.0,12000000.0,25000000.0
20260424,388280,27000000.0,-1000000.0,-26000000.0
20260424,388420,296000000.0,160000000.0,-455000000.0
20260424,390390,3061000000.0,-29000000.0,-3044000000.0
20260424,390400,-2000000.0,0.0,2000000.0
20260424,391600,-8000000.0,0.0,8000000.0
20260424,391670,-3000000.0,0.0,3000000.0
20260424,394660,-30000000.0,53000000.0,-23000000.0
20260424,394670,-323000000.0,-28000000.0,352000000.0
20260424,395150,52000000.0,0.0,-61000000.0
20260424,395160,-7000000.0,746000000.0,-2739000000.0
20260424,395170,17000000.0,26000000.0,-42000000.0
20260424,395270,-946000000.0,-1342000000.0,2183000000.0
20260424,395280,-27000000.0,0.0,38000000.0
20260424,395290,52000000.0,4000000.0,-50000000.0
20260424,395750,6000000.0,0.0,-5000000.0
20260424,395760,2000000.0,0.0,-2000000.0
20260424,396500,-13956000000.0,-713000000.0,15302000000.0
20260424,396510,41000000.0,-28000000.0,-11000000.0
20260424,396520,-338000000.0,228000000.0,99000000.0
20260424,397420,0.0,0.0,0.0
20260424,399110,-10000000.0,0.0,10000000.0
20260424,399580,15000000.0,-2000000.0,-13000000.0
20260424,400570,-10000000.0,-13000000.0,23000000.0
20260424,400580,2000000.0,0.0,-2000000.0
20260424,400590,11000000.0,0.0,-11000000.0
20260424,400970,-261000000.0,2000000.0,258000000.0
20260424,401170,-34000000.0,0.0,34000000.0
20260424,401470,-155000000.0,28000000.0,126000000.0
20260424,401590,2000000.0,0.0,-2000000.0
20260424,402460,-6000000.0,0.0,6000000.0
20260424,402970,-8000000.0,31000000.0,-40000000.0
20260424,403790,7000000.0,1000000.0,-8000000.0
20260424,404120,99000000.0,7000000.0,-106000000.0
20260424,404260,71000000.0,0.0,-71000000.0
20260424,404540,-6000000.0,0.0,6000000.0
20260424,404650,9000000.0,0.0,-9000000.0
20260424,407300,3000000.0,0.0,-3000000.0
20260424,407310,-70000000.0,1000000.0,69000000.0
20260424,407820,-5000000.0,0.0,5000000.0
20260424,407830,-101000000.0,0.0,101000000.0
20260424,409810,82000000.0,-4000000.0,-78000000.0
20260424,409820,-37000000.0,7000000.0,103000000.0
20260424,410870,-10000000.0,-1000000.0,10000000.0
20260424,411060,-3237000000.0,552000000.0,2385000000.0
20260424,411420,362000000.0,1000000.0,-366000000.0
20260424,411540,-376000000.0,33000000.0,343000000.0
20260424,411860,-33000000.0,0.0,33000000.0
20260424,412560,-42000000.0,0.0,36000000.0
20260424,412570,358000000.0,165000000.0,-332000000.0
20260424,412770,-211000000.0,0.0,210000000.0
20260424,413220,3000000.0,0.0,-3000000.0
20260424,413930,1000000.0,0.0,-1000000.0
20260424,414270,108000000.0,0.0,-108000000.0
20260424,414780,-181000000.0,448000000.0,-266000000.0
20260424,415340,11000000.0,16000000.0,-27000000.0
20260424,415760,-39000000.0,119000000.0,-80000000.0
20260424,415920,-79000000.0,20000000.0,58000000.0
20260424,416090,-4000000.0,0.0,5000000.0
20260424,417450,97000000.0,0.0,-98000000.0
20260424,417630,19000000.0,8000000.0,-27000000.0
20260424,418660,-187000000.0,11000000.0,177000000.0
20260424,418670,-44000000.0,-9000000.0,60000000.0
20260424,419420,61000000.0,-1000000.0,-61000000.0
20260424,419430,-44000000.0,4000000.0,36000000.0
20260424,419650,219000000.0,11000000.0,-230000000.0
20260424,419890,-2000000.0,7000000.0,-6000000.0
20260424,421320,-251000000.0,-166000000.0,406000000.0
20260424,422260,12000000.0,0.0,-12000000.0
20260424,422420,-19000000.0,-391000000.0,410000000.0
20260424,423160,-5077000000.0,59000000.0,4907000000.0
20260424,423170,74000000.0,82000000.0,-158000000.0
20260424,423920,3578000000.0,-3808000000.0,273000000.0
20260424,424460,95000000.0,0.0,-96000000.0
20260424,426020,794000000.0,-8000000.0,-1033000000.0
20260424,426030,5202000000.0,-1000000.0,-5326000000.0
20260424,426150,2000000.0,4000000.0,-5000000.0
20260424,427120,5000000.0,0.0,-6000000.0
20260424,428510,218000000.0,-23000000.0,-193000000.0
20260424,428560,14000000.0,0.0,-14000000.0
20260424,429000,-127000000.0,-13000000.0,140000000.0
20260424,429010,6000000.0,0.0,-6000000.0
20260424,429740,-42000000.0,0.0,42000000.0
20260424,429760,-19000000.0,0.0,19000000.0
20260424,429980,48000000.0,0.0,-48000000.0
20260424,430500,46000000.0,0.0,-46000000.0
20260424,432600,0.0,0.0,0.0
20260424,432840,-2000000.0,0.0,2000000.0
20260424,433220,18000000.0,0.0,-18000000.0
20260424,433250,0.0,0.0,0.0
20260424,433330,129000000.0,0.0,-129000000.0
20260424,433500,3475000000.0,187000000.0,-3580000000.0
20260424,433880,21000000.0,0.0,-21000000.0
20260424,433970,20000000.0,0.0,-20000000.0
20260424,433980,53000000.0,0.0,-53000000.0
20260424,434060,462000000.0,151000000.0,-591000000.0
20260424,434730,1873000000.0,-669000000.0,-1285000000.0
20260424,434960,1000000.0,38000000.0,-38000000.0
20260424,435040,-7000000.0,0.0,7000000.0
20260424,435420,32000000.0,-2000000.0,-29000000.0
20260424,435530,1000000.0,0.0,-1000000.0
20260424,435540,4000000.0,0.0,-4000000.0
20260424,435550,7000000.0,0.0,-7000000.0
20260424,436140,0.0,-35000000.0,35000000.0
20260424,437070,10000000.0,0.0,-10000000.0
20260424,437080,86000000.0,5000000.0,-79000000.0
20260424,437350,66000000.0,0.0,-66000000.0
20260424,437370,-13000000.0,8000000.0,5000000.0
20260424,438080,226000000.0,-15000000.0,-211000000.0
20260424,438100,184000000.0,-26000000.0,-158000000.0
20260424,438320,58000000.0,8000000.0,-72000000.0
20260424,438330,-232000000.0,0.0,232000000.0
20260424,438560,2000000.0,0.0,-2000000.0
20260424,438570,12000000.0,0.0,-12000000.0
20260424,438740,-1000000.0,0.0,1000000.0
20260424,438900,-31000000.0,2000000.0,28000000.0
20260424,439860,4000000.0,-1000000.0,-3000000.0
20260424,439870,80000000.0,0.0,-85000000.0
20260424,440340,-42000000.0,3000000.0,39000000.0
20260424,440640,-22000000.0,0.0,22000000.0
20260424,440650,-81000000.0,0.0,81000000.0
20260424,440910,54000000.0,-5000000.0,-50000000.0
20260424,441540,142000000.0,222000000.0,-372000000.0
20260424,441640,1218000000.0,82000000.0,-1146000000.0
20260424,441680,-85000000.0,0.0,100000000.0
20260424,441800,1456000000.0,623000000.0,-2340000000.0
20260424,442090,19000000.0,0.0,-19000000.0
20260424,442260,2000000.0,13000000.0,-15000000.0
20260424,442320,459000000.0,-87000000.0,-373000000.0
20260424,442550,1000000.0,0.0,-1000000.0
20260424,442560,43000000.0,0.0,-43000000.0
20260424,442570,48000000.0,22000000.0,-69000000.0
20260424,442580,1039000000.0,378000000.0,-1420000000.0
20260424,444200,-144000000.0,871000000.0,-728000000.0
20260424,444490,0.0,0.0,0.0
20260424,445150,533000000.0,-3000000.0,-825000000.0
20260424,445290,699000000.0,294000000.0,-985000000.0
20260424,445690,1000000.0,0.0,-1000000.0
20260424,445910,4000000.0,0.0,-4000000.0
20260424,446690,-1841000000.0,24000000.0,1817000000.0
20260424,446700,-43000000.0,1000000.0,42000000.0
20260424,446720,-108000000.0,-1188000000.0,1296000000.0
20260424,446770,2381000000.0,176000000.0,-2571000000.0
20260424,447430,-14000000.0,11000000.0,-23000000.0
20260424,447620,6000000.0,0.0,-6000000.0
20260424,447660,-99000000.0,0.0,99000000.0
20260424,447770,-78000000.0,304000000.0,-226000000.0
20260424,448100,47000000.0,53000000.0,-100000000.0
20260424,448290,215000000.0,18000000.0,-257000000.0
20260424,448300,890000000.0,10000000.0,-914000000.0
20260424,448330,322000000.0,117000000.0,-434000000.0
20260424,448490,-3000000.0,0.0,3000000.0
20260424,448540,-83000000.0,1000000.0,111000000.0
20260424,448570,-3000000.0,0.0,3000000.0
20260424,448630,25000000.0,6000000.0,-31000000.0
20260424,449170,2525000000.0,0.0,-2816000000.0
20260424,449180,219000000.0,144000000.0,-334000000.0
20260424,449190,-545000000.0,26000000.0,724000000.0
20260424,449450,1054000000.0,131000000.0,-1166000000.0
20260424,449580,-10000000.0,-16000000.0,25000000.0
20260424,449680,2000000.0,0.0,-2000000.0
20260424,449690,2000000.0,0.0,-2000000.0
20260424,449770,-15000000.0,0.0,15000000.0
